# 16/08/2023 01:13:19 PM: Prices - EPEX Spot Intraday Market Auction - 15-call_germany - Currency: EUR
Delivery day,Hour 1 Q1,Hour 1 Q2,Hour 1 Q3,Hour 1 Q4,Hour 2 Q1,Hour 2 Q2,Hour 2 Q3,Hour 2 Q4,Hour 3A Q1,Hour 3A Q2,Hour 3A Q3,Hour 3A Q4,Hour 3B Q1,Hour 3B Q2,Hour 3B Q3,Hour 3B Q4,Hour 4 Q1,Hour 4 Q2,Hour 4 Q3,Hour 4 Q4,Hour 5 Q1,Hour 5 Q2,Hour 5 Q3,Hour 5 Q4,Hour 6 Q1,Hour 6 Q2,Hour 6 Q3,Hour 6 Q4,Hour 7 Q1,Hour 7 Q2,Hour 7 Q3,Hour 7 Q4,Hour 8 Q1,Hour 8 Q2,Hour 8 Q3,Hour 8 Q4,Hour 9 Q1,Hour 9 Q2,Hour 9 Q3,Hour 9 Q4,Hour 10 Q1,Hour 10 Q2,Hour 10 Q3,Hour 10 Q4,Hour 11 Q1,Hour 11 Q2,Hour 11 Q3,Hour 11 Q4,Hour 12 Q1,Hour 12 Q2,Hour 12 Q3,Hour 12 Q4,Hour 13 Q1,Hour 13 Q2,Hour 13 Q3,Hour 13 Q4,Hour 14 Q1,Hour 14 Q2,Hour 14 Q3,Hour 14 Q4,Hour 15 Q1,Hour 15 Q2,Hour 15 Q3,Hour 15 Q4,Hour 16 Q1,Hour 16 Q2,Hour 16 Q3,Hour 16 Q4,Hour 17 Q1,Hour 17 Q2,Hour 17 Q3,Hour 17 Q4,Hour 18 Q1,Hour 18 Q2,Hour 18 Q3,Hour 18 Q4,Hour 19 Q1,Hour 19 Q2,Hour 19 Q3,Hour 19 Q4,Hour 20 Q1,Hour 20 Q2,Hour 20 Q3,Hour 20 Q4,Hour 21 Q1,Hour 21 Q2,Hour 21 Q3,Hour 21 Q4,Hour 22 Q1,Hour 22 Q2,Hour 22 Q3,Hour 22 Q4,Hour 23 Q1,Hour 23 Q2,Hour 23 Q3,Hour 23 Q4,Hour 24 Q1,Hour 24 Q2,Hour 24 Q3,Hour 24 Q4,Minimum,Maximum,Off-Peak,Baseload,Off-Peak 1,Peakload,Sun Peak,Off-Peak 2
29/06/2023,132.73,121.85,115.45,104.20,119.44,116.49,110.10,101.71,104.89,101.22,99.52,104.76,,,,,92.45,103.44,99.75,104.05,97.05,99.19,105.03,104.82,98.57,98.73,113.83,133.02,97.36,126.06,145.70,152.87,159.09,145.30,132.77,125.50,217.14,137.43,115.25,95.37,151.52,111.05,99.71,87.80,128.05,109.54,97.50,92.45,107.29,98.66,103.67,97.98,104.87,99.95,102.91,105.33,109.02,108.35,104.36,97.15,87.26,103.68,105.57,109.98,99.79,104.69,107.82,106.73,89.89,100.05,107.70,119.46,87.21,100.06,119.99,147.18,102.71,115.09,132.77,177.33,146.88,151.26,176.09,214.97,187.64,177.22,176.04,165.98,201.61,176.08,137.29,127.83,179.19,166.66,134.82,114.54,167.27,132.73,104.64,97.06,87.21,217.14,127.37,121.98,114.59,116.59,103.86,152.91
28/06/2023,126.67,112.45,93.78,95.30,93.79,96.64,96.69,92.45,90.80,89.29,93.40,99.73,,,,,93.43,93.48,89.87,93.43,89.15,89.54,96.63,102.12,89.03,92.92,94.44,115.95,92.72,110.04,122.50,145.97,149.92,149.38,125.46,110.08,171.98,130.04,114.55,89.05,147.17,99.14,96.06,72.97,117.22,96.06,93.96,83.45,96.47,95.76,93.30,89.09,104.34,96.78,94.19,95.45,105.10,98.69,89.07,75.94,78.96,89.02,95.69,103.00,69.78,88.05,96.93,116.85,81.65,97.52,96.68,101.62,84.52,100.06,116.06,121.28,97.85,110.05,149.96,175.03,133.62,130.71,173.62,234.64,184.92,179.88,172.00,171.91,196.01,171.96,154.18,139.95,179.99,158.92,130.34,130.35,147.51,130.09,121.21,100.89,69.78,234.64,120.77,114.44,103.97,108.10,94.30,154.38
27/06/2023,135.91,129.91,119.70,117.35,119.02,109.39,107.96,111.02,107.65,99.53,105.11,108.50,,,,,107.03,105.40,107.19,109.41,94.07,105.61,107.42,117.16,70.41,89.39,119.75,137.26,84.29,124.37,148.17,152.33,152.39,147.56,136.35,119.17,270.60,126.20,103.78,71.82,153.77,106.66,105.37,65.92,133.34,106.08,88.44,59.98,108.15,100.10,85.34,61.96,105.59,88.37,72.40,53.98,88.87,88.81,71.60,45.12,50.92,74.11,86.47,95.82,50.34,86.48,88.92,107.92,60.42,86.25,104.96,124.01,66.36,88.96,109.90,129.90,95.23,106.52,120.39,145.40,100.43,117.82,144.70,193.48,119.96,135.99,143.02,164.77,160.82,134.76,120.07,113.83,155.12,140.84,120.73,110.04,152.33,127.76,111.72,94.50,45.12,270.60,121.08,110.52,115.81,99.96,83.30,131.64
26/06/2023,139.47,130.71,101.64,83.22,129.39,117.77,90.12,80.16,113.88,98.67,91.85,83.81,,,,,97.72,87.95,82.60,80.93,74.11,80.80,90.75,104.74,72.03,83.96,106.18,131.86,88.64,119.91,146.06,159.91,152.93,141.94,131.98,121.55,203.43,135.81,117.94,88.00,160.58,118.32,98.91,62.19,124.44,100.94,76.10,71.16,109.43,101.30,83.51,64.38,102.29,80.94,72.06,56.46,102.88,87.92,33.39,-0.10,70.80,56.90,48.08,45.91,49.02,51.19,60.08,85.98,35.31,67.40,82.92,102.23,50.23,82.88,106.94,130.57,59.97,91.53,119.99,146.15,85.41,110.35,125.87,147.96,114.04,124.25,133.01,152.96,136.16,134.23,134.37,136.04,163.39,152.93,131.86,110.86,153.29,132.70,117.01,107.26,-0.10,203.43,115.66,102.27,106.79,88.87,72.29,133.40
25/06/2023,130.77,124.27,105.77,101.90,123.93,106.78,106.44,103.25,128.43,110.15,102.44,101.39,,,,,119.56,108.35,99.68,106.37,113.40,108.24,96.48,81.48,122.40,107.48,90.04,81.27,109.16,91.86,85.88,79.00,109.00,84.85,82.67,5.08,138.39,86.28,54.06,-32.45,121.25,69.57,34.72,-39.49,85.49,6.84,9.75,-32.04,24.94,0.03,-20.09,-37.32,39.66,-0.05,-14.65,-37.31,20.34,-8.79,-20.52,-29.37,-25.83,-28.72,-5.73,23.98,-39.96,-20.22,-2.87,74.96,-105.55,-12.55,53.83,111.73,-39.13,70.05,86.87,124.72,55.97,101.06,120.37,155.96,92.71,111.07,131.89,296.73,131.92,152.90,174.29,188.35,198.20,160.57,142.38,142.93,217.32,156.68,139.43,120.42,159.98,131.83,109.84,88.96,-105.55,296.73,117.58,77.02,100.87,36.47,-1.56,151.00
24/06/2023,101.98,103.00,116.86,102.01,126.65,110.90,95.17,89.63,117.43,92.77,88.64,89.25,,,,,103.41,94.23,91.64,91.56,91.87,85.68,91.76,95.17,95.65,85.34,84.73,85.78,106.80,95.42,85.38,84.77,119.93,95.65,92.41,72.61,109.99,107.41,85.95,58.45,131.86,85.86,70.10,-9.02,98.40,73.97,51.07,-14.90,60.73,21.07,5.44,-47.57,43.64,5.79,-7.29,-34.98,2.01,-17.96,-0.95,-28.09,-39.68,-34.95,-19.58,10.18,-67.10,-22.94,16.06,73.57,-68.94,-3.38,46.20,87.14,-9.77,78.13,85.22,120.42,40.62,94.38,118.48,140.87,96.07,110.17,131.89,214.93,136.10,141.05,157.57,176.35,209.66,170.19,146.22,131.99,197.01,139.49,131.81,124.02,136.99,131.48,112.83,111.15,-68.94,214.93,113.29,77.99,96.38,42.69,5.25,147.12
23/06/2023,77.62,90.68,103.04,102.09,107.04,98.37,86.48,82.01,94.92,86.03,94.96,94.95,,,,,96.90,94.47,96.81,96.69,85.64,86.34,97.72,101.65,70.24,86.33,106.34,132.02,77.79,113.75,138.20,146.85,112.93,137.37,138.51,153.36,138.43,136.98,138.26,129.93,141.36,130.97,118.82,103.50,136.14,114.95,98.37,100.99,122.31,111.24,110.63,82.63,120.00,107.61,87.05,81.26,112.64,104.41,90.06,50.09,92.54,86.97,93.26,84.83,76.40,72.98,86.96,100.93,56.92,84.65,102.68,112.59,67.03,94.97,113.10,121.28,81.39,102.53,119.94,138.22,98.21,117.85,136.08,181.22,128.37,133.99,138.56,155.48,158.26,138.19,132.11,115.44,160.56,137.87,131.07,115.41,146.56,138.22,112.99,99.43,50.09,181.22,113.14,109.61,102.75,106.09,96.89,133.91
22/06/2023,145.02,138.75,130.07,120.61,145.00,134.25,117.46,115.32,122.20,114.35,108.67,115.58,,,,,114.49,114.56,106.48,109.23,100.97,101.86,108.60,120.98,100.28,103.80,114.48,121.44,107.69,126.27,145.55,162.38,165.54,158.84,171.56,145.15,254.78,150.44,142.34,124.04,154.87,141.08,116.12,100.09,122.41,120.42,108.03,101.03,119.11,109.99,101.78,98.04,110.62,98.93,98.98,103.87,111.89,103.99,98.57,97.98,97.26,99.06,103.70,117.32,98.71,116.71,101.88,123.55,94.36,103.03,125.90,137.52,119.26,132.54,142.94,138.86,129.55,137.51,145.09,165.64,176.02,157.12,175.54,157.67,206.77,178.68,154.36,145.18,202.25,164.49,145.14,136.12,174.27,152.42,135.68,109.54,145.60,135.00,117.58,105.28,94.36,254.78,133.66,129.19,125.23,124.71,106.83,150.52
21/06/2023,114.71,126.30,126.80,134.99,118.77,116.81,114.06,115.53,113.98,104.08,110.43,114.08,,,,,115.33,107.03,110.58,107.06,101.61,105.79,105.43,112.69,96.30,100.51,115.17,135.00,107.88,136.76,146.71,146.76,163.56,153.11,140.80,133.34,231.68,161.84,130.16,104.07,173.28,134.28,111.33,91.90,145.95,107.01,110.46,100.56,119.34,113.87,110.44,100.13,116.92,104.78,103.40,99.34,114.01,109.66,104.68,89.50,86.64,104.08,105.81,108.74,86.82,102.52,107.04,117.01,81.22,105.19,114.42,134.97,96.12,118.45,132.39,143.93,104.04,124.35,154.48,189.94,146.07,160.23,186.23,220.58,177.80,196.25,209.44,219.31,230.97,206.60,174.16,153.07,203.25,174.65,146.06,138.51,161.08,141.93,129.47,105.93,81.22,231.68,137.93,130.63,120.37,123.33,107.03,173.03
20/06/2023,134.39,112.84,124.59,108.71,127.66,112.22,100.59,95.50,112.09,95.47,95.43,95.47,,,,,104.55,98.59,95.44,102.28,92.75,95.44,102.21,112.02,91.66,95.44,105.40,112.59,109.42,135.10,140.75,148.93,148.10,156.36,158.97,153.33,221.97,147.12,134.58,117.40,180.98,148.95,112.23,96.78,148.93,109.49,103.89,95.79,134.94,112.80,112.03,91.01,119.28,105.93,103.39,95.80,114.93,112.36,103.35,76.16,90.27,101.07,110.42,112.64,92.42,105.99,109.18,118.95,87.01,108.66,111.31,133.18,85.16,109.50,126.97,158.50,103.67,134.78,160.95,168.42,137.22,148.96,157.30,202.94,166.25,169.49,188.72,192.90,195.39,168.36,137.92,134.28,165.76,156.17,135.25,123.96,147.84,128.78,120.66,107.89,76.16,221.97,127.37,124.89,114.82,122.41,107.54,152.48
19/06/2023,117.30,117.37,103.83,97.02,108.95,103.75,94.38,67.99,105.81,102.56,97.83,102.55,,,,,102.51,95.74,102.58,106.40,86.64,91.39,103.49,106.98,80.10,96.01,109.83,131.39,102.02,126.03,134.22,138.03,126.11,126.95,144.81,142.78,148.90,136.76,129.21,124.39,144.83,126.95,124.80,123.42,148.91,134.90,117.79,86.80,133.44,118.92,103.34,80.02,116.49,88.33,99.73,98.05,118.85,109.06,89.66,60.19,82.31,91.05,99.14,110.45,82.46,99.30,98.14,123.98,87.94,103.56,117.16,125.11,91.15,122.35,134.95,150.66,105.61,124.86,159.92,190.00,144.92,158.37,199.92,264.97,220.52,216.77,216.77,202.28,247.16,218.41,162.63,144.95,208.75,170.52,147.43,126.76,158.74,144.82,136.41,132.23,60.19,264.97,131.84,126.67,108.54,121.50,103.80,178.45
18/06/2023,134.90,129.26,137.38,137.14,134.21,126.13,114.97,99.22,123.02,117.38,100.59,100.54,,,,,119.80,115.87,106.04,100.53,110.49,110.44,103.84,103.84,119.18,110.40,95.56,86.90,133.64,110.47,90.05,58.02,136.55,108.17,92.77,54.86,124.94,88.17,87.51,65.86,122.64,97.31,66.19,33.54,118.13,82.48,44.39,-0.07,89.65,78.12,61.93,15.50,80.74,64.94,63.44,5.37,61.83,26.57,26.59,26.58,-19.57,-0.01,54.97,78.31,-5.84,67.15,68.20,92.89,3.00,72.39,87.37,122.44,41.30,87.58,116.22,144.86,67.24,102.86,124.85,151.74,111.97,139.92,144.90,171.07,144.86,146.41,149.95,150.59,171.37,145.34,144.81,136.48,192.55,166.19,137.57,119.48,171.76,136.70,123.24,93.60,-19.57,192.55,121.94,98.03,110.07,74.13,49.26,145.68
17/06/2023,116.93,140.44,144.80,149.80,130.54,125.53,126.05,105.49,136.88,122.28,119.91,101.93,,,,,130.17,119.52,117.95,110.51,114.21,121.91,120.62,114.21,118.50,116.10,103.68,119.62,140.30,127.27,113.38,85.35,144.83,124.14,102.76,87.94,174.94,130.91,95.53,43.45,130.52,92.72,92.80,66.08,125.94,85.96,79.87,31.83,98.43,79.94,50.99,18.63,88.27,50.10,40.38,17.43,78.38,67.37,29.48,15.91,15.24,20.35,45.02,79.38,5.01,28.34,63.04,96.01,7.96,66.26,86.00,131.94,45.30,89.00,118.96,148.92,65.97,119.15,137.45,152.93,100.58,125.07,151.85,249.71,144.96,159.70,174.25,185.09,183.45,173.93,172.17,166.45,199.42,176.38,144.98,131.22,162.06,148.95,133.49,113.50,5.01,249.71,133.82,107.90,120.42,81.99,54.64,160.63
16/06/2023,108.81,127.54,129.33,144.51,121.62,128.94,128.96,127.50,128.96,112.77,118.91,112.72,,,,,118.16,100.55,115.82,121.94,118.37,98.82,122.13,128.71,108.33,116.22,119.34,145.00,123.07,135.95,147.70,147.72,188.60,159.92,147.84,130.84,238.90,154.45,116.33,97.22,156.61,116.27,88.59,76.97,132.67,119.72,89.35,80.79,115.24,112.11,120.45,118.71,120.50,118.70,116.72,108.25,120.41,120.01,112.02,88.51,113.76,98.38,109.13,117.61,102.83,109.79,113.58,113.35,88.55,102.46,121.90,134.03,79.08,96.83,110.10,146.37,98.17,119.08,148.89,167.27,131.72,136.00,165.36,227.71,151.53,160.03,202.72,205.06,208.52,188.21,153.49,141.19,187.99,151.84,149.17,139.52,151.93,131.21,120.38,115.29,76.97,238.90,138.41,129.53,127.68,120.66,111.36,159.88
15/06/2023,98.41,104.20,110.28,110.22,103.40,98.48,98.41,107.72,94.58,96.09,104.38,114.01,,,,,106.16,99.51,104.03,85.90,82.73,100.06,104.04,113.97,99.44,105.23,117.63,140.15,139.56,140.58,198.86,198.86,198.10,200.45,169.21,140.59,208.28,140.49,133.24,102.39,179.92,135.48,93.55,59.05,121.96,99.36,91.77,73.72,118.91,102.73,72.86,46.63,99.77,87.26,89.30,87.27,102.66,103.41,80.50,55.04,75.64,85.01,84.87,98.48,69.77,77.23,102.76,110.47,55.05,95.00,103.12,119.31,74.97,102.09,108.03,123.75,87.06,103.48,145.10,170.98,133.37,140.59,173.91,205.33,178.73,176.43,192.04,198.01,210.22,196.66,164.80,146.31,188.81,159.99,140.57,135.42,153.84,140.40,114.37,104.02,46.63,210.22,135.12,121.01,121.41,106.89,89.06,162.54
14/06/2023,98.81,98.03,104.38,104.52,100.51,99.76,84.66,90.89,83.56,80.57,89.60,106.64,,,,,80.56,80.57,98.56,104.74,80.55,82.21,101.41,104.51,79.63,79.65,94.23,125.53,114.56,133.24,135.39,130.57,138.54,142.28,155.53,134.70,237.96,138.42,115.68,80.45,154.05,120.31,101.63,53.21,114.02,93.07,83.50,73.01,84.74,83.45,82.57,55.95,80.55,71.58,60.23,72.03,79.41,69.26,70.96,66.36,38.45,61.79,81.45,93.91,48.61,70.91,83.54,98.93,69.07,90.44,91.52,111.37,70.84,89.12,112.38,120.06,99.76,106.28,119.09,134.61,128.03,135.53,168.85,178.71,140.25,166.41,170.69,161.90,180.58,159.24,129.15,127.99,152.26,131.03,120.06,107.85,127.91,122.95,104.27,96.07,38.45,237.96,115.36,106.07,104.34,96.78,75.76,137.41
13/06/2023,100.91,95.46,92.22,86.22,82.88,79.96,96.28,96.08,72.43,76.52,94.63,113.62,,,,,75.69,78.91,94.30,105.90,70.94,81.92,101.44,104.20,67.26,70.94,104.20,117.99,96.86,108.81,120.86,125.90,131.30,137.90,123.21,112.58,219.97,130.51,107.46,90.07,191.13,123.06,83.55,35.05,181.67,100.00,66.79,42.24,95.60,83.66,74.48,50.06,92.33,72.10,42.66,26.18,79.03,73.15,51.87,20.28,30.12,47.04,66.82,78.03,42.20,57.69,79.57,92.94,29.59,70.52,80.82,93.64,62.20,76.15,108.10,119.58,73.20,87.44,119.72,141.97,97.09,112.54,121.43,140.94,121.59,127.51,131.39,131.30,147.41,131.33,105.65,100.41,134.16,117.76,99.15,81.20,131.32,109.91,90.09,77.23,20.28,219.97,103.24,94.98,97.45,86.71,68.60,114.84
12/06/2023,88.47,82.51,76.46,79.68,74.28,70.93,79.65,89.70,70.99,72.42,79.65,97.99,,,,,72.88,76.67,79.66,88.05,73.05,81.09,86.75,108.00,76.77,78.60,96.12,132.19,83.48,104.87,122.53,126.91,128.52,131.19,139.58,120.77,230.40,134.54,118.65,102.47,217.77,120.16,90.02,4.76,220.76,101.34,71.61,30.98,132.09,79.79,72.08,58.05,88.82,70.94,68.82,61.60,82.42,73.79,60.40,42.60,53.51,72.24,79.25,93.72,68.57,71.09,88.35,99.95,71.00,79.87,81.93,104.43,73.55,95.49,116.05,145.99,77.75,97.34,113.07,173.04,113.00,123.02,127.42,161.40,175.51,147.49,126.34,116.66,185.14,120.09,107.01,98.53,139.71,105.04,98.17,88.99,107.99,95.29,92.68,81.22,4.76,230.40,101.17,99.71,92.83,98.25,80.95,117.87
11/06/2023,86.83,67.94,58.57,57.60,74.26,62.82,53.98,55.25,61.19,58.80,59.69,57.61,,,,,57.14,47.10,53.07,64.29,47.81,49.01,52.07,58.31,55.55,46.22,44.76,51.53,56.07,44.19,65.05,44.15,65.02,53.13,53.54,39.11,57.12,41.96,19.96,-7.03,115.84,45.68,-3.83,-70.84,103.32,50.42,-29.97,-52.95,63.20,44.18,-4.88,-36.70,54.98,2.65,-22.43,-46.21,-0.90,-20.96,-39.52,-46.42,-47.50,-34.98,-20.91,0.07,-36.67,-26.71,26.77,53.01,-58.28,-16.46,50.61,83.73,-76.54,0.01,64.92,107.82,35.28,64.01,97.13,163.74,66.47,91.50,103.40,122.98,103.56,99.14,103.39,95.86,142.88,109.07,101.40,97.06,130.97,112.92,91.40,76.23,108.67,91.06,90.35,83.04,-76.54,163.74,71.64,46.55,56.30,21.46,-2.88,102.31
10/06/2023,90.36,81.08,86.14,94.02,72.69,72.61,94.07,94.13,87.20,74.71,81.27,87.22,,,,,79.70,72.92,80.31,94.57,72.32,77.49,80.57,94.11,81.40,94.05,79.98,88.78,79.89,87.59,81.58,71.36,94.33,77.26,88.20,79.85,94.24,92.92,84.93,71.10,133.38,71.00,44.60,-22.59,102.08,45.70,-0.01,-41.17,70.81,42.44,-0.03,-27.42,42.92,23.56,-7.76,-39.25,18.73,-0.42,-36.06,-50.03,-34.70,-28.51,-11.70,-5.08,-51.50,-13.61,-9.51,34.62,-83.57,-16.80,55.38,69.11,2.93,43.90,72.98,86.18,39.51,72.19,84.93,103.35,70.63,76.89,89.96,104.92,99.36,92.91,90.21,85.92,107.05,92.37,81.74,75.01,99.19,85.80,72.94,66.07,88.78,79.89,77.41,72.32,-83.57,133.38,84.14,57.34,83.49,30.55,1.00,85.44
09/06/2023,97.67,96.04,83.75,83.26,96.53,92.93,86.81,82.86,88.65,76.87,84.32,90.19,,,,,73.17,70.45,77.14,84.84,70.19,70.42,85.90,90.60,71.05,70.42,86.28,101.41,90.80,100.44,102.14,103.77,101.16,100.88,110.63,91.58,164.92,103.56,91.75,82.07,173.77,100.38,70.33,42.81,135.67,96.95,64.44,39.74,104.25,84.99,54.85,40.44,75.04,76.03,70.03,52.17,82.10,58.85,58.85,44.53,46.30,50.51,58.82,77.60,47.49,53.03,70.96,84.90,54.90,66.81,72.30,93.10,59.07,68.88,92.95,104.18,75.05,84.01,111.68,134.90,86.40,100.57,102.12,119.97,121.61,111.63,104.74,100.01,128.83,110.61,102.09,94.87,118.62,103.91,91.93,79.54,96.59,96.17,92.90,77.94,39.74,173.77,92.61,86.77,87.91,80.94,67.86,102.00
08/06/2023,94.77,102.02,108.70,95.73,104.22,107.09,102.53,87.63,97.95,96.20,99.18,94.66,,,,,105.29,91.81,88.94,86.37,88.89,98.31,95.42,90.20,106.13,102.37,90.31,88.10,101.24,106.07,111.64,100.83,111.09,111.67,111.05,90.46,138.03,105.07,83.06,71.45,120.72,105.29,102.11,75.07,103.38,77.79,64.39,56.83,81.53,67.56,67.08,62.24,78.32,68.96,63.94,46.39,73.94,74.04,78.35,60.07,58.80,61.25,74.96,72.60,50.20,68.83,76.57,96.78,36.20,69.63,79.10,92.99,58.36,68.45,100.96,104.83,68.73,75.06,100.34,116.91,95.06,98.80,106.16,131.98,120.15,119.75,143.78,131.52,130.92,125.69,111.69,107.70,126.52,111.66,100.44,93.18,110.03,102.29,85.63,75.05,36.20,143.78,103.39,92.21,98.96,81.02,70.20,112.25
07/06/2023,92.68,103.39,89.31,87.20,105.35,94.38,86.34,79.13,89.00,87.90,93.42,89.87,,,,,74.37,78.21,100.98,104.64,80.51,77.20,87.89,101.47,87.74,88.00,95.08,106.96,112.45,122.33,157.66,149.38,149.70,164.89,164.84,124.58,143.29,120.80,111.84,96.50,116.89,105.94,99.07,84.08,113.97,98.92,83.10,60.09,104.94,75.07,87.07,68.28,92.32,72.16,78.10,75.02,100.30,92.96,69.15,37.93,76.11,77.65,81.77,82.48,60.75,74.03,84.97,92.93,49.72,76.83,93.45,103.34,68.41,83.09,106.94,116.90,71.31,97.84,119.30,141.05,123.49,129.37,164.94,168.48,165.00,154.25,164.91,141.85,164.98,145.85,128.00,116.85,135.77,116.87,104.12,94.43,118.52,105.97,96.49,76.51,37.93,168.48,111.61,103.02,103.96,94.44,80.84,126.90
06/06/2023,88.46,89.99,89.21,84.75,92.36,86.16,83.93,83.83,83.83,84.64,86.51,92.19,,,,,83.81,84.39,85.46,91.33,83.14,83.21,90.94,101.32,78.30,84.57,104.76,115.80,108.06,125.73,189.98,185.82,147.65,164.94,167.19,172.25,161.04,147.10,119.66,88.42,164.13,100.79,87.81,74.88,94.80,79.29,86.95,75.09,104.76,92.92,82.07,63.49,94.48,81.97,72.75,75.59,93.17,90.77,67.82,70.64,65.80,67.17,74.52,92.91,74.02,77.73,81.00,84.89,74.09,83.21,90.60,109.71,69.40,84.60,101.87,116.57,84.63,101.97,117.40,139.93,122.96,131.39,164.14,164.96,171.07,164.92,164.96,162.75,145.19,139.39,127.04,127.00,126.95,114.67,99.97,86.71,123.83,103.00,89.43,84.54,63.49,189.98,113.04,104.91,106.08,96.79,81.03,126.96
05/06/2023,84.84,84.89,79.97,75.21,74.29,68.29,78.52,74.20,63.65,73.78,78.19,81.98,,,,,74.28,81.45,75.16,68.21,73.39,69.60,75.12,81.89,74.01,77.87,92.39,105.32,109.82,121.97,123.35,130.46,133.50,139.42,113.38,107.06,132.00,103.10,102.45,75.02,135.72,95.70,75.08,46.41,108.22,87.47,67.21,58.84,81.78,75.17,71.92,63.17,94.93,80.32,64.21,45.75,89.10,83.10,62.67,49.20,49.00,81.82,95.14,102.44,51.39,76.55,84.94,102.48,70.03,75.43,102.44,115.70,64.62,86.20,92.96,128.19,68.73,91.12,115.38,143.78,127.61,140.69,145.00,157.40,179.57,172.08,164.92,157.03,165.34,144.96,130.42,116.17,139.90,118.53,106.26,91.31,115.30,102.45,93.31,75.07,45.75,179.57,102.46,96.20,88.92,89.95,76.12,129.54
04/06/2023,78.26,90.40,84.27,75.25,75.12,78.06,77.03,75.27,63.73,74.08,78.95,75.64,,,,,70.18,70.38,80.87,77.37,70.13,76.25,76.29,81.74,85.36,78.56,71.24,69.64,92.91,89.28,63.63,46.58,104.69,94.79,58.32,21.06,143.87,84.93,31.06,-38.98,163.85,64.28,-18.08,-111.17,101.78,38.79,-5.72,-78.45,55.10,29.95,-0.08,-44.98,14.11,-0.10,-5.74,-22.68,-11.22,-34.93,-34.94,-32.33,-74.08,-48.79,-31.84,0.61,-74.85,-34.94,1.93,63.15,-131.84,-10.31,53.95,71.81,-74.57,15.95,75.06,127.61,35.28,69.46,98.56,111.90,75.09,92.73,104.57,124.42,101.62,110.10,122.83,116.65,122.35,107.11,102.55,102.56,121.16,102.45,101.58,94.55,106.06,97.52,87.42,74.59,-131.84,163.85,84.93,52.14,75.17,19.36,-9.59,104.44
03/06/2023,91.33,88.47,65.73,61.92,77.60,91.05,73.15,62.36,70.13,63.17,80.91,80.99,,,,,53.16,58.84,78.32,93.13,61.41,61.50,70.15,91.01,70.87,58.89,58.89,77.75,65.95,71.82,65.70,59.73,75.13,66.50,58.90,66.01,91.15,65.94,58.84,52.41,99.96,91.20,38.18,-37.33,91.46,52.98,-2.94,-88.56,62.69,26.94,-15.08,-114.76,62.58,1.79,-33.81,-102.56,-10.60,-16.40,-24.34,-40.26,-58.14,-27.37,-10.03,9.94,-121.22,-34.92,19.14,64.60,-163.60,-30.35,56.48,63.07,-29.95,30.98,66.41,102.48,-0.14,55.78,75.16,104.00,55.09,75.29,90.07,93.09,90.47,94.91,94.54,79.68,116.48,100.10,75.01,68.07,105.84,85.10,73.04,68.68,97.16,78.51,65.32,58.88,-163.60,116.48,75.46,46.02,70.95,16.57,-12.87,84.49
02/06/2023,94.25,86.76,81.51,81.05,80.92,70.92,93.72,95.12,89.84,82.55,91.07,92.14,,,,,77.16,80.99,92.19,88.73,60.67,78.22,95.30,101.51,63.12,74.28,95.57,112.23,90.78,122.13,137.38,148.59,155.12,164.93,140.29,110.07,149.15,129.09,104.76,77.79,138.19,95.54,75.69,58.82,122.02,89.63,58.86,53.89,97.99,80.62,64.32,49.87,72.98,67.97,64.33,18.01,82.53,61.02,24.28,10.03,18.62,49.84,55.22,43.51,3.25,48.03,49.85,67.98,48.17,63.01,62.55,75.56,42.42,64.31,82.99,104.69,53.20,74.35,98.50,129.55,81.23,95.99,116.17,122.96,130.95,128.82,113.26,99.12,141.21,111.40,96.87,84.48,122.97,104.77,93.19,73.99,103.42,94.86,82.26,70.96,3.25,164.93,99.62,86.26,97.78,72.90,56.44,103.28
01/06/2023,92.95,80.93,59.33,65.25,84.74,75.55,67.97,58.88,73.24,58.86,84.67,81.75,,,,,66.89,63.72,78.47,81.72,58.83,70.21,85.57,84.20,46.54,49.09,67.09,108.13,44.69,87.01,107.51,126.80,115.31,118.03,101.42,92.81,219.51,120.41,83.02,-34.97,245.24,91.58,42.63,-45.06,130.95,69.12,65.36,46.33,99.15,78.84,60.04,-5.00,84.73,42.06,19.92,-6.13,84.92,46.47,-0.01,-47.15,-10.45,-0.81,21.97,22.00,-24.35,25.47,21.43,70.90,-39.28,53.30,86.94,105.82,0.11,57.91,85.83,152.91,47.14,87.32,106.77,152.38,50.44,85.06,127.65,152.85,112.49,128.11,131.19,112.20,144.77,118.22,99.58,91.95,126.32,102.40,91.38,65.50,102.42,92.95,78.13,68.90,-47.15,245.24,87.60,74.33,79.32,61.07,37.32,104.16
